Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
12036820394,"Aug 1, 2024, 3:46:04 PM",Jogga te trening,Run,,1320,3.85,,,false,,,activities/12036820394.gpx,,,1320.0,1320.0,3853.14013671875,4.876025199890137,2.9190454483032227,59.473087310791016,59.473087310791016,29.200000762939453,64.9000015258789,14.775413513183594,0.9161359071731567,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,11.0,0.0,,1.0,4016.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9190454483032227,459.79998779296875,,,,3496.0,,,,,3.0425758361816406,,,""
12051297516,"Aug 3, 2024, 12:05:16 PM",Oppvarming på mølle,Run,"Kokvarmt på sis som alltid😵‍💫 men selve løpingen var bra, hadde masse energi heleveien💥 1,5 incline",1038,3.00,,,false,,,,,,1038.0,1038.0,3000.0,,2.8901734352111816,,,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8901734352111816,0.0,,,,,,,,,,,,""
12077888082,"Aug 6, 2024, 2:32:10 PM",Løp te trening,Run,,1253,3.84,,,false,,,activities/12077888082.gpx,,,1253.0,1237.0,3842.93994140625,5.966668128967285,3.106661319732666,59.2566032409668,59.2566032409668,29.399999618530273,64.9000015258789,18.617021560668945,0.9133632183074951,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4006.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.066991090774536,459.5,,,,3318.0,,,,,3.2385611534118652,,,""
12089152285,"Aug 7, 2024, 6:36:14 PM",Siste joggetur i stavanger i sommer,Run,"Va nice, litt stiv i kneet🥴",1418,4.21,,,false,,,activities/12089152285.gpx,,,1418.0,1389.0,4214.18994140625,5.888037204742432,3.0339739322662354,66.92693328857422,66.92693328857422,22.0,75.5,22.52244758605957,0.009491740725934505,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,11.0,0.0,,1.0,4407.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9719252586364746,1298.0,,,,3682.0,,,,,3.173074245452881,,,media/F14F9451-4CC2-4B89-8D18-40C357308D8D.jpg
12111709943,"Aug 10, 2024, 1:53:21 PM",Fuste løpetur i Tromsø dette semesteret😎,Run,"Føltes veldig bra! Litt varmt bare, og de siste par minuttene hadde eg litt sting.",1581,5.00,,,false,,,activities/12111709943.gpx,,,1581.0,1571.0,5001.759765625,4.5,3.1838064193725586,38.09113311767578,38.09113311767578,91.30000305175781,110.0,12.089841842651367,-0.013995074667036533,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,50.0,0.0,,1.0,5074.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.163668394088745,4872.60009765625,,,,4176.0,,,,,3.229980945587158,,,media/A353707E-98B7-4BB8-91C1-BBC2806D8402.jpg|media/CB5B8D99-AF21-46DC-ABF4-223A030D1B65.jpg
12126628243,"Aug 12, 2024, 9:19:56 AM",Perf temp😌,Run,Veldig deilig løpetur😊,3758,10.00,,,false,,,activities/12126628243.gpx,,,3758.0,3601.0,10001.2900390625,5.348046779632568,2.777364730834961,94.5620346069336,94.56791687011719,1.7999999523162842,110.19999694824219,48.58717346191406,-0.5949232578277588,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,30.0,0.0,,1.0,10179.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6613330841064453,6675.10009765625,,,,9470.0,,,,,2.826742649078369,,,media/88DD6D06-0B1D-4D34-934C-63D019BD338C.jpg|media/C7CF8ACD-1029-434A-A51C-FA192CA7BE4C.jpg
12156193243,"Aug 15, 2024, 5:20:15 PM",Te kirkegården og tebake,Run,Rolig jogg de fusste 3 kilometrene. Ganske rask pace tebake.,2144,5.99,,,false,,,activities/12156193243.gpx,,,2144.0,2063.0,5994.35986328125,5.789990425109863,2.9056520462036133,45.81174087524414,45.81174087524414,92.19999694824219,110.0,13.503375053405762,0.04504233971238136,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6083.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.795876979827881,5165.89990234375,,,,5464.0,,,,,2.948909282684326,,,media/71011CE1-111D-4DBC-988B-66016E00D835.jpg|media/90753DE2-D905-4B53-86A6-B9D966851728.jpg
12180076216,"Aug 18, 2024, 1:10:25 PM",Liten luftetur,Run,Martin fikk gnagsår under foten av skonå😣,811,1.82,,,false,,,activities/12180076216.gpx,,,811.0,756.0,1823.9400634765625,4.0659990310668945,2.412619113922119,49.243858337402344,49.243858337402344,60.400001525878906,110.0,11.571813583374023,2.0998497009277344,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1991.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2490012645721436,1070.800048828125,,,,2040.0,,,,,2.6342592239379883,,,media/D44B4114-87E7-4A0C-B200-494706FFAFDB.jpg
12203349729,"Aug 21, 2024, 9:34:41 AM",UURG,Run,Det var treigt i kroppen.. e så støl etter trening på mandag😵‍💫,2502,7.00,,,false,,,activities/12203349729.gpx,,,2502.0,2487.0,7008.1904296875,5.487988471984863,2.817929267883301,81.44921112060547,81.44921112060547,60.29999923706055,110.0,47.33015441894531,-0.002853803802281618,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7230.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.801035165786743,5493.2998046875,,,,6816.0,,,,,2.9073984622955322,,,media/E4ACBEFF-6F2C-450F-BCC5-239AD41C47B7.jpg
12322004987,"Sep 4, 2024, 8:07:41 AM",Snørrete løp🫠🤧,Run,Fusste dag med trening etter å ha vært syk i en uke😮‍💨😪,1650,5.01,,,false,,,activities/12322004987.gpx,,,1650.0,1646.0,5009.33984375,4.627000331878662,3.0433413982391357,39.01432800292969,39.01432800292969,90.9000015258789,110.0,12.006951332092285,0.013973897323012352,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,82.0,0.0,,1.0,5085.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.035963535308838,4939.60009765625,,,,4422.0,,,,,3.0897934436798096,,,media/1A1D4CD3-7707-4B01-BE22-322555550482.jpg
12347858622,"Sep 7, 2024, 10:03:56 AM",Hølje ned🌧️,Run,Sykt digg å løpe i regnet😮‍💨,2249,7.01,,,false,,,activities/12347858622.gpx,,,2249.0,2243.0,7011.31982421875,4.740038871765137,3.1258671283721924,75.45816802978516,75.45816802978516,60.29999923706055,110.0,11.464303016662598,0.002852529985830188,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7165.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.117527723312378,5478.5,,,,6106.0,,,,,3.194382429122925,,,""
12368102065,"Sep 9, 2024, 3:32:42 PM",Litt bortfor fløya,Hike,"Fikk pressa inn en liten fjelltur etter skolen🥹 det va sykt deilig. Såg rein, og solnedgang. Blåste sykt da.",7904,6.16,,,false,,,activities/12368102065.gpx,,,7904.0,6261.0,6168.740234375,2.3799805641174316,0.9852643609046936,586.7689819335938,586.6485595703125,83.80000305175781,670.5999755859375,49.919307708740234,0.024316148832440376,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,165.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7804580330848694,6168.7001953125,,,,10412.0,,,,,,,10412.0,media/BF7842C5-11EB-4281-8BA4-69B8EDEFBB62.jpg|media/0D9D2A68-FA8B-4D00-9888-66C0D66AD802.jpg|media/47FC523E-43E4-40AB-9518-64532AFA9D13.jpg
12380939837,"Sep 11, 2024, 6:10:20 AM",Morning Run,Run,Blir godt med frokost nå 😮‍💨🥹,1619,5.00,,,false,,,activities/12380939837.gpx,,,1619.0,1619.0,5008.66015625,4.3759765625,3.093675136566162,37.91434097290039,37.91434097290039,91.19999694824219,110.0,10.865633964538574,-0.017968878149986267,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5079.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.093675136566162,4873.10009765625,,,,4358.0,,,,,3.137430429458618,,,media/E0FCC385-02C0-4FC8-8DB1-DDB97B9DADF1.jpg
12416719456,"Sep 15, 2024, 12:54:33 PM",Deilig på en søndag😮‍💨,Run,Sku egentlig ikkje springe så langt men det lukta så godt ute🥹,3401,9.40,,,false,,,activities/12416719456.gpx,,,3401.0,3363.0,9400.6904296875,5.6220703125,2.7953286170959473,130.37930297851562,130.37930297851562,2.0999999046325684,110.0,28.426115036010742,-0.263810396194458,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,88.0,0.0,,1.0,9816.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7640960216522217,4672.89990234375,,,,8778.0,,,,,2.9188225269317627,,,media/0334290C-CB32-4D07-BB48-4FCDD4B6411E.jpg|media/154298D1-123B-4C18-B750-8C5BE88A3B5E.jpg|media/367C131E-458F-436F-B175-A2399899A47B.jpg
12435219995,"Sep 17, 2024, 5:37:06 PM",Rolig jogg med pookie,Run,"Veldig deilig, litt sånn halloweenstemning",1944,4.53,,,false,,,activities/12435219995.gpx,,,1944.0,1854.0,4536.83984375,4.245995998382568,2.447054862976074,74.03865051269531,74.03865051269531,77.4000015258789,126.5,13.477083206176758,0.41218116879463196,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4770.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3337652683258057,3204.39990234375,,,,4874.0,,,,,2.573085308074951,,,media/DF8ACE2E-1CCA-4BC9-85EC-4C2CDC115179.jpg
12477125422,"Sep 22, 2024, 3:01:24 PM","Brrr, litt kjølig nå🥶",Run,,1668,5.01,,,false,,,activities/12477125422.gpx,,,1668.0,1661.0,5009.58984375,5.490038871765137,3.0160083770751953,72.254638671875,72.254638671875,60.400001525878906,110.0,37.4531364440918,0.7665297985076904,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5301.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0033512115478516,4336.2001953125,,,,4466.0,,,,,3.191631555557251,,,media/A5922A48-0C37-4CF6-B965-27578D998162.jpg
12523214664,"Sep 28, 2024, 11:34:43 AM",1 mil i sol og 6 grader☀️❄️,Run,Meget godt🙂‍↕️,3353,10.01,,,false,,,activities/12523214664.gpx,,,3353.0,3288.0,10012.7802734375,6.354101657867432,3.0452494621276855,87.35758209228516,87.35758209228516,1.100000023841858,110.0,11.725890159606934,-0.589246928691864,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10109.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.986215353012085,6826.7001953125,,,,8992.0,,,,,3.0745742321014404,,,media/86001F29-3DC6-4C31-93C3-EA3557231D3C.jpg|media/C970AF1B-2A2E-42CE-B78A-F54A934200BD.jpg
12588916760,"Oct 6, 2024, 10:52:22 AM",Folksomt ute idag🏃‍♀️,Run,,1606,5.00,,,false,,,activities/12588916760.gpx,,,1606.0,1599.0,5007.56005859375,4.641992092132568,3.1316823959350586,38.1170768737793,38.1170768737793,90.19999694824219,110.0,44.21052551269531,0.021966785192489624,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,42.0,0.0,,1.0,5083.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.118032455444336,4872.7001953125,,,,4366.0,,,,,3.1788618564605713,,,media/17E35EFB-7DB8-4A43-B823-63C988D8C706.jpg
12607959321,"Oct 8, 2024, 5:43:44 PM",Kveldstur med Martin🏃‍♀️🦾,Run,Va veldig digg,2568,7.01,,,false,,,activities/12607959321.gpx,,,2568.0,2537.0,7010.52001953125,5.005957126617432,2.7633109092712402,87.99771118164062,87.99771118164062,60.29999923706055,110.0,13.071906089782715,0.3623126447200775,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,21.0,0.0,,1.0,7229.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7299532890319824,4631.89990234375,,,,6884.0,,,,,2.8495073318481445,,,media/F5521441-37EF-42D6-8885-724CCC62DAA5.jpg
12662092835,"Oct 15, 2024, 3:15:01 PM",Afternoon Run,Run,,2025,6.01,,,false,,,activities/12662092835.gpx,,,2025.0,2009.0,6011.39013671875,4.847949028015137,2.99222993850708,69.95569610595703,69.95569610595703,60.29999923706055,110.0,11.669675827026367,0.28612351417541504,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6182.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.968587636947632,4984.7998046875,,,,5522.0,,,,,3.0775012969970703,,,media/42F310B2-0A9C-43D2-9D49-2460D8096E67.jpg
12690090965,"Oct 19, 2024, 7:35:41 AM",Morning Run,Run,,1968,6.00,,,false,,,activities/12690090965.gpx,,,1968.0,1949.0,6004.64990234375,9.094042778015137,3.08088755607605,69.94688415527344,69.94688415527344,60.29999923706055,110.0,13.177833557128906,0.26312941312789917,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6179.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.051143169403076,5066.2998046875,,,,5274.0,,,,,3.170600414276123,,,media/CA124C9F-DDD8-462F-820C-E158A2D86577.jpg
12867926253,"Nov 10, 2024, 12:53:42 PM",Afternoon Run,Run,,2059,6.00,,,false,,,activities/12867926253.gpx,,,2059.0,2042.0,6000.7001953125,5.739999771118164,2.938638687133789,49.011295318603516,49.011295318603516,1.399999976158142,66.5999984741211,33.027523040771484,-0.2266402244567871,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6196.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9143760204315186,2741.60009765625,,,,5488.0,,,,,3.0343291759490967,,,media/107691BC-07C3-4448-B401-88D9645F865C.jpg|media/FB25977E-8074-46E9-AC52-CE47AB611AF9.jpg
13403019941,"Jan 20, 2025, 7:23:42 AM",Til kraft,Walk,,2401,2.85,,,false,,,activities/13403019941.gpx,,,2401.0,2149.0,2854.800048828125,2.359999895095825,1.3284318447113037,76.27989959716797,76.27989959716797,48.0,91.4000015258789,28.16901397705078,-0.2487039417028427,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1890045404434204,2571.800048828125,,,,3876.0,,,,,,,,""
